"","site.x","type","family","code_field","code.x","taxon.x","pathway","duration","duration2","con_acq","notes_con_acq","status","code_usda","notes_taxon.x","taxon_morpho","notes","ec5_branch_owner_uuid.x","ec5_uuid","created_at.x","uploaded_at.x","ec5_branch_owner_uuid.y","ec5_branch_uuid","created_at","uploaded_at","title","date_measured","time_started","site.y","site_trt_plot","site.1","trt","plot","subplot","nested_subplot","photo_1x1","notes_plot","species_list_site","species_in_plot","epicollect_title","epicollect_species","category","code.y","taxon.y","notes_taxon.y","species_notes_if_","percent_cover","photo_if_needed","notes_cover"
"106","arch","graminoid","poaceae","scrh","scrh","schizachyrium rhizomatum","c4","perennial","","","","native","scrh","","","","060a5adb-824c-4fbe-a694-6a346bbf3390","060a5adb-824c-4fbe-a694-6a346bbf3390","2023-06-21T13:39:41.000Z","2023-08-21T03:46:09.000Z","060a5adb-824c-4fbe-a694-6a346bbf3390","cc620c23-69aa-4fa8-9769-452769d1a628","2023-06-21T13:37:22.000Z","2023-06-21T15:00:16.000Z","arch_control_21","6/21/2023","9:31 AM","arch","arch_control_21","arch","control",21,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=060a5adb-824c-4fbe-a694-6a346bbf3390_1687354305.jpg","","arch",12,"scrh_(schizachyrium rhizomatum) 80","scrh_(schizachyrium rhizomatum)","plant","scrh","schizachyrium rhizomatum","","",80,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=cc620c23-69aa-4fa8-9769-452769d1a628_1687354629.jpg",""
"107","arch","graminoid","poaceae","scrh","scrh","schizachyrium rhizomatum","c4","perennial","","","","native","scrh","","","","17a0bd21-d17f-49a0-b181-eea16e6102bf","17a0bd21-d17f-49a0-b181-eea16e6102bf","2023-06-21T18:05:29.000Z","2023-06-21T18:11:09.000Z","17a0bd21-d17f-49a0-b181-eea16e6102bf","6567f726-2f2f-430e-a501-71fd549e5e9d","2023-06-21T18:02:36.000Z","2023-06-21T18:07:57.000Z","arch_npk_08","6/21/2023","1:57 PM","arch","arch_npk_08","arch","npk",8,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=17a0bd21-d17f-49a0-b181-eea16e6102bf_1687370308.jpg","","arch",11,"scrh_(schizachyrium rhizomatum) 60","scrh_(schizachyrium rhizomatum)","plant","scrh","schizachyrium rhizomatum","","",60,"",""
"108","arch","graminoid","poaceae","scrh","scrh","schizachyrium rhizomatum","c4","perennial","","","","native","scrh","","","","1aad7f56-5111-4bad-904f-c57d81641088","1aad7f56-5111-4bad-904f-c57d81641088","2023-06-21T17:08:54.000Z","2023-08-21T03:46:07.000Z","1aad7f56-5111-4bad-904f-c57d81641088","cd19206e-8dde-4335-a58e-b2c2aa1ed31a","2023-06-21T16:58:23.000Z","2023-06-21T17:13:35.000Z","arch_control_11","6/21/2023","12:49 PM","arch","arch_control_11","arch","control",11,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=1aad7f56-5111-4bad-904f-c57d81641088_1687366229.jpg","","arch",11,"scrh_(schizachyrium rhizomatum) 20","scrh_(schizachyrium rhizomatum)","plant","scrh","schizachyrium rhizomatum","","",20,"",""
"109","arch","graminoid","poaceae","scrh","scrh","schizachyrium rhizomatum","c4","perennial","","","","native","scrh","","","","1e2c6339-bd80-4d6c-996c-89b24fceac41","1e2c6339-bd80-4d6c-996c-89b24fceac41","2023-06-21T17:27:03.000Z","2023-06-21T17:51:14.000Z","1e2c6339-bd80-4d6c-996c-89b24fceac41","841a9383-6a30-4f1a-8819-4a0f81297a15","2023-06-21T17:48:37.000Z","2023-06-21T17:51:29.000Z","arch_npk_18","6/21/2023","1:25 PM","arch","arch_npk_18","arch","npk",18,"c","3","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=1e2c6339-bd80-4d6c-996c-89b24fceac41_1687368394.jpg","","arch",14,"scrh_(schizachyrium rhizomatum) 1","scrh_(schizachyrium rhizomatum)","plant","scrh","schizachyrium rhizomatum","","",1,"",""
"110","arch","graminoid","poaceae","scrh","scrh","schizachyrium rhizomatum","c4","perennial","","","","native","scrh","","","","78777246-4291-4246-9899-7a4e35f3f758","78777246-4291-4246-9899-7a4e35f3f758","2023-06-21T15:15:49.000Z","2023-06-21T16:08:17.000Z","78777246-4291-4246-9899-7a4e35f3f758","ea30ca4a-eee1-4b83-87ce-241cd89b4f13","2023-06-21T15:20:22.000Z","2023-06-21T15:30:32.000Z","arch_npk_28","6/21/2023","11:13 AM","arch","arch_npk_28","arch","npk",28,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=78777246-4291-4246-9899-7a4e35f3f758_1687360462.jpg","","arch",12,"scrh_(schizachyrium rhizomatum) 78","scrh_(schizachyrium rhizomatum)","plant","scrh","schizachyrium rhizomatum","","",78,"",""
"111","arch","graminoid","poaceae","scrh","scrh","schizachyrium rhizomatum","c4","perennial","","","","native","scrh","","","","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c","2023-06-21T18:36:30.000Z","2023-08-21T03:46:05.000Z","f1174a2c-c9a2-4dde-bf7f-96e2b08a403c","b7f6ac64-ebec-4374-bb90-de7243745aa3","2023-06-21T18:35:15.000Z","2023-06-21T18:39:13.000Z","arch_control_01","6/21/2023","2:30 PM","arch","arch_control_01","arch","control",1,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=f1174a2c-c9a2-4dde-bf7f-96e2b08a403c_1687372294.jpg","","arch",11,"scrh_(schizachyrium rhizomatum) 83","scrh_(schizachyrium rhizomatum)","plant","scrh","schizachyrium rhizomatum","","",83,"",""
"112","lubb","forb","euphorbiaceae","arhuh","arhuh","argythamnia humilis","","perennial","","","","native","arhu5","","","","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","2023-06-05T13:34:15.000Z","2023-06-05T13:34:22.000Z","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","c5e60ad8-ba43-46dd-ba2a-3805354e9de4","2023-06-05T13:22:05.000Z","2023-06-05T13:34:32.000Z","lubb_control_08","6/5/2023","8:07 AM","lubb","lubb_control_08","lubb","control",8,"c","3","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=99c11a85-eaf8-4c51-8b84-e6976429d48b_1685970624.jpg","","lubb",11,"arhuh_(argythamnia humilis var. humilis) 1","arhuh_(argythamnia humilis var. humilis)","plant","arhuh","argythamnia humilis","","",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=c5e60ad8-ba43-46dd-ba2a-3805354e9de4_1685971321.jpg",""
"113","lubb","forb","euphorbiaceae","arhuh","arhuh","argythamnia humilis","","perennial","","","","native","arhu5","","","","8ed45400-c325-495a-ab9f-ea1e904eb95a","8ed45400-c325-495a-ab9f-ea1e904eb95a","2023-06-05T14:53:46.000Z","2023-06-05T15:03:33.000Z","8ed45400-c325-495a-ab9f-ea1e904eb95a","31bb38f1-22b8-4bdc-988e-d7a83f183d3e","2023-06-05T15:00:57.000Z","2023-06-05T15:03:46.000Z","lubb_control_37","6/5/2023","9:49 AM","lubb","lubb_control_37","lubb","control",37,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=83d82257-1d8a-4ee8-bb1a-6692eab136bf_1685976780.jpg","","lubb",12,"arhuh_(argythamnia humilis var. humilis) 1","arhuh_(argythamnia humilis var. humilis)","plant","arhuh","argythamnia humilis","","",1,"",""
"114","lubb","graminoid","poaceae","bogr2","bogr2","bouteloua gracilis","c4","perennial","","conservative","","native","bogr2","","","","265eccff-9aa3-42ab-bf20-b3cf84d58387","265eccff-9aa3-42ab-bf20-b3cf84d58387","2023-06-05T13:45:55.000Z","2023-06-05T13:59:55.000Z","265eccff-9aa3-42ab-bf20-b3cf84d58387","4560f9db-595d-4318-9e96-eb9b2def4ff8","2023-06-05T13:57:26.000Z","2023-06-05T14:00:03.000Z","lubb_npk_05","6/5/2023","8:42 AM","lubb","lubb_npk_05","lubb","npk",5,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=64ce1308-30ac-44e9-bba6-7fcc8851ae00_1685972611.jpg","","lubb",8,"bogr2_(bouteloua gracilis) 3","bogr2_(bouteloua gracilis)","plant","bogr2","bouteloua gracilis","","",3,"","understory"
"115","lubb","graminoid","poaceae","bogr2","bogr2","bouteloua gracilis","c4","perennial","","conservative","","native","bogr2","","","","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","2023-06-05T13:34:15.000Z","2023-06-05T13:34:22.000Z","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","ece251c7-c8cf-4972-861e-497827095667","2023-06-05T13:32:32.000Z","2023-06-05T13:34:34.000Z","lubb_control_08","6/5/2023","8:07 AM","lubb","lubb_control_08","lubb","control",8,"c","3","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=99c11a85-eaf8-4c51-8b84-e6976429d48b_1685970624.jpg","","lubb",11,"bogr2_(bouteloua gracilis) 3","bogr2_(bouteloua gracilis)","plant","bogr2","bouteloua gracilis","","",3,"",""
"116","lubb","graminoid","poaceae","bogr2","bogr2","bouteloua gracilis","c4","perennial","","conservative","","native","bogr2","","","","8ed45400-c325-495a-ab9f-ea1e904eb95a","8ed45400-c325-495a-ab9f-ea1e904eb95a","2023-06-05T14:53:46.000Z","2023-06-05T15:03:33.000Z","8ed45400-c325-495a-ab9f-ea1e904eb95a","186586f2-6e54-44e5-b98a-47e6c64c9f39","2023-06-05T14:59:43.000Z","2023-06-05T15:03:44.000Z","lubb_control_37","6/5/2023","9:49 AM","lubb","lubb_control_37","lubb","control",37,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=83d82257-1d8a-4ee8-bb1a-6692eab136bf_1685976780.jpg","","lubb",12,"bogr2_(bouteloua gracilis) 3","bogr2_(bouteloua gracilis)","plant","bogr2","bouteloua gracilis","","",3,"",""
"117","lubb","graminoid","poaceae","bogr2","bogr2","bouteloua gracilis","c4","perennial","","conservative","","native","bogr2","","","","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","2023-06-05T14:29:01.000Z","2023-06-05T14:29:15.000Z","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","4d320a87-a4b1-4af2-bea5-d6cf15f112b9","2023-06-05T14:27:21.000Z","2023-06-05T14:29:27.000Z","lubb_npk_27","6/5/2023","9:16 AM","lubb","lubb_npk_27","lubb","npk",27,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=27390009-65da-49ab-8741-83ef3da6e3ba_1685974778.jpg","","lubb",11,"bogr2_(bouteloua gracilis) 3","bogr2_(bouteloua gracilis)","plant","bogr2","bouteloua gracilis","","",3,"",""
"118","lubb","forb","fabaceae","prgl2","prgl2","prosopis glandulosa","","perennial","","","","native","prgl2","","","","597548d9-ae76-40e6-9d11-3e378c908a8f","597548d9-ae76-40e6-9d11-3e378c908a8f","2023-06-05T14:13:52.000Z","2023-06-05T14:14:01.000Z","597548d9-ae76-40e6-9d11-3e378c908a8f","e87b690d-7bb9-4c5f-babb-b66630f14a52","2023-06-05T14:13:07.000Z","2023-06-05T14:14:10.000Z","lubb_control_28","6/5/2023","9:06 AM","lubb","lubb_control_28","lubb","control",28,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=0967e0ae-0e7d-494e-b93b-0877ecc999bd_1685974253.jpg","mesquite (established) in centerof subplot","lubb",7,"prgl2_(prosopis glandulosa) 60","prgl2_(prosopis glandulosa)","plant","prgl2","prosopis glandulosa","","",60,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=e87b690d-7bb9-4c5f-babb-b66630f14a52_1685974368.jpg","verifyprotocol. consider underr 300m"
"119","lubb","forb","fabaceae","prgl2","prgl2","prosopis glandulosa","","perennial","","","","native","prgl2","","","","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","2023-06-05T14:29:01.000Z","2023-06-05T14:29:15.000Z","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","00fc820e-c62d-47ff-9e67-407252bd4ae6","2023-06-05T14:20:41.000Z","2023-06-05T14:29:23.000Z","lubb_npk_27","6/5/2023","9:16 AM","lubb","lubb_npk_27","lubb","npk",27,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=27390009-65da-49ab-8741-83ef3da6e3ba_1685974778.jpg","","lubb",11,"prgl2_(prosopis glandulosa) 5","prgl2_(prosopis glandulosa)","plant","prgl2","prosopis glandulosa","","",5,"",""
"120","lubb","forb","solanaceae","soel","soel","solanum elaeagnifolium","","perennial","","","","native","soel","","","","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","2023-06-05T13:34:15.000Z","2023-06-05T13:34:22.000Z","aa27e5d2-43fe-4ac1-97d2-11ebbe548b3e","a2e79378-96d4-42c4-871d-9248ea021b0c","2023-06-05T13:13:29.000Z","2023-06-05T13:34:31.000Z","lubb_control_08","6/5/2023","8:07 AM","lubb","lubb_control_08","lubb","control",8,"c","3","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=99c11a85-eaf8-4c51-8b84-e6976429d48b_1685970624.jpg","","lubb",11,"soel_(solanum elaeagnifolium) 10","soel_(solanum elaeagnifolium)","plant","soel","solanum elaeagnifolium","","",10,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=a2e79378-96d4-42c4-871d-9248ea021b0c_1685970804.jpg",""
"121","lubb","forb","solanaceae","soel","soel","solanum elaeagnifolium","","perennial","","","","native","soel","","","","8ed45400-c325-495a-ab9f-ea1e904eb95a","8ed45400-c325-495a-ab9f-ea1e904eb95a","2023-06-05T14:53:46.000Z","2023-06-05T15:03:33.000Z","8ed45400-c325-495a-ab9f-ea1e904eb95a","7d6bfa5e-c96f-4ee8-9242-d6658463f9ed","2023-06-05T14:55:44.000Z","2023-06-05T15:03:42.000Z","lubb_control_37","6/5/2023","9:49 AM","lubb","lubb_control_37","lubb","control",37,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=83d82257-1d8a-4ee8-bb1a-6692eab136bf_1685976780.jpg","","lubb",12,"soel_(solanum elaeagnifolium) 2","soel_(solanum elaeagnifolium)","plant","soel","solanum elaeagnifolium","","",2,"",""
"122","lubb","forb","solanaceae","soel","soel","solanum elaeagnifolium","","perennial","","","","native","soel","","","","265eccff-9aa3-42ab-bf20-b3cf84d58387","265eccff-9aa3-42ab-bf20-b3cf84d58387","2023-06-05T13:45:55.000Z","2023-06-05T13:59:55.000Z","265eccff-9aa3-42ab-bf20-b3cf84d58387","bdd6e709-6c9b-41ea-925e-9eed3efc7381","2023-06-05T13:55:46.000Z","2023-06-05T14:00:02.000Z","lubb_npk_05","6/5/2023","8:42 AM","lubb","lubb_npk_05","lubb","npk",5,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=64ce1308-30ac-44e9-bba6-7fcc8851ae00_1685972611.jpg","","lubb",8,"soel_(solanum elaeagnifolium) 2","soel_(solanum elaeagnifolium)","plant","soel","solanum elaeagnifolium","","",2,"",""
"123","lubb","forb","solanaceae","soel","soel","solanum elaeagnifolium","","perennial","","","","native","soel","","","","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","2023-06-05T14:29:01.000Z","2023-06-05T14:29:15.000Z","ebd116e4-e8ac-4c4d-9b05-fbcedb49d110","804e95bf-70b7-44fd-b66e-a28d7627297e","2023-06-05T14:21:07.000Z","2023-06-05T14:29:24.000Z","lubb_npk_27","6/5/2023","9:16 AM","lubb","lubb_npk_27","lubb","npk",27,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=27390009-65da-49ab-8741-83ef3da6e3ba_1685974778.jpg","","lubb",11,"soel_(solanum elaeagnifolium) 2","soel_(solanum elaeagnifolium)","plant","soel","solanum elaeagnifolium","","",2,"",""
"124","lubb","forb","solanaceae","soel","soel","solanum elaeagnifolium","","perennial","","","","native","soel","","","","c324e2f7-7efc-4fd4-adc0-7737a2d9da23","c324e2f7-7efc-4fd4-adc0-7737a2d9da23","2023-06-05T14:46:03.000Z","2023-06-21T01:46:21.000Z","c324e2f7-7efc-4fd4-adc0-7737a2d9da23","93456735-5cad-4b34-989c-92dc66219e89","2023-06-05T14:45:22.000Z","2023-06-05T14:46:30.000Z","lubb_npk_29","6/5/2023","9:37 AM","lubb","lubb_npk_29","lubb","npk",29,"d","4","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=fd079b7b-aaf3-41c3-9c01-9da9a48169e1_1685976053.jpg","","lubb",8,"soel_(solanum elaeagnifolium) 2","soel_(solanum elaeagnifolium)","plant","soel","solanum elaeagnifolium","","",2,"",""
"125","lubb","forb","lamiaceae","tela","tela","teucrium laciniatum","","perennial","","","","native","tela","","","","8ed45400-c325-495a-ab9f-ea1e904eb95a","8ed45400-c325-495a-ab9f-ea1e904eb95a","2023-06-05T14:53:46.000Z","2023-06-05T15:03:33.000Z","8ed45400-c325-495a-ab9f-ea1e904eb95a","938d53fb-3140-4260-a60b-be56f3b9ddd9","2023-06-05T14:58:36.000Z","2023-06-05T15:03:43.000Z","lubb_control_37","6/5/2023","9:49 AM","lubb","lubb_control_37","lubb","control",37,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=83d82257-1d8a-4ee8-bb1a-6692eab136bf_1685976780.jpg","","lubb",12,"2plant_(notes required) 1","2plant_(notes required)","plant","tela","teucrium laciniatum","","",1,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=938d53fb-3140-4260-a60b-be56f3b9ddd9_1685977106.jpg",""
"126","sevi","graminoid","poaceae","boer","boer","bouteloua eriopoda","c4","perennial","","conservative","","native","boer4","","","","62681bb0-fa86-4929-921a-020782947833","62681bb0-fa86-4929-921a-020782947833","2023-09-07T16:44:15.000Z","2023-09-07T16:44:20.000Z","62681bb0-fa86-4929-921a-020782947833","2b020808-90f3-41c0-a32e-168eb83b9916","2023-09-07T16:41:16.000Z","2023-09-08T00:31:11.000Z","sevi_control_08","9/7/2023","10:32 AM","sevi","sevi_control_08","sevi","control",8,"b","2","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=62681bb0-fa86-4929-921a-020782947833_1694104410.jpg","moved from a1 to b2 becauseofwasp nest in a1","sevi",6,"boer_bouteloua_eriopoda 25","boer_bouteloua_eriopoda","plant","boer","bouteloua eriopoda","","",25,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=2b020808-90f3-41c0-a32e-168eb83b9916_1694104859.jpg","na"
"127","sevi","graminoid","poaceae","boer","boer","bouteloua eriopoda","c4","perennial","","conservative","","native","boer4","","","","159c39f3-09f2-4853-9e49-618c09166406","159c39f3-09f2-4853-9e49-618c09166406","2023-09-07T16:26:29.000Z","2023-09-07T17:29:33.000Z","159c39f3-09f2-4853-9e49-618c09166406","23d6e4be-6d67-4c6f-8693-ea728b3d2303","2023-09-07T15:59:53.000Z","2023-09-08T00:21:21.000Z","sevi_npk_06","9/7/2023","9:53 AM","sevi","sevi_npk_06","sevi","npk",6,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=159c39f3-09f2-4853-9e49-618c09166406_1694102014.jpg","","sevi",10,"boer_bouteloua_eriopoda 7","boer_bouteloua_eriopoda","plant","boer","bouteloua eriopoda","","",7,"https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=23d6e4be-6d67-4c6f-8693-ea728b3d2303_1694102389.jpg","na"
"128","sevi","graminoid","poaceae","boer","boer","bouteloua eriopoda","c4","perennial","","conservative","","native","boer4","","","","073881bb-7a81-4cf9-b49f-36726649de0f","073881bb-7a81-4cf9-b49f-36726649de0f","2023-09-07T18:49:46.000Z","2023-09-07T18:53:36.000Z","073881bb-7a81-4cf9-b49f-36726649de0f","31093d36-7ce6-4de4-8d34-affed47c87d3","2023-09-07T18:52:21.000Z","2023-09-08T01:04:03.000Z","sevi_control_40","9/7/2023","12:48 PM","sevi","sevi_control_40","sevi","control",40,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=073881bb-7a81-4cf9-b49f-36726649de0f_1694112536.jpg","","sevi",10,"boer_bouteloua_eriopoda 2","boer_bouteloua_eriopoda","plant","boer","bouteloua eriopoda","","",2,"","na"
"129","sevi","graminoid","poaceae","boer","boer","bouteloua eriopoda","c4","perennial","","conservative","","native","boer4","","","","129f1263-13d2-444f-8cbe-e1a939c0a072","129f1263-13d2-444f-8cbe-e1a939c0a072","2023-09-07T17:03:29.000Z","2023-09-07T17:03:35.000Z","129f1263-13d2-444f-8cbe-e1a939c0a072","e1c1c6d8-5a77-4a99-9ca0-d8228c4d8d8c","2023-09-07T17:01:41.000Z","2023-09-08T00:37:36.000Z","sevi_npk_15","9/7/2023","10:56 AM","sevi","sevi_npk_15","sevi","npk",15,"a","1","https://five.epicollect.net/api/media/mk-nutnet2023-5dominantplants?type=photo&format=entry_original&name=129f1263-13d2-444f-8cbe-e1a939c0a072_1694105820.jpg","","sevi",7,"boer_bouteloua_eriopoda 10","boer_bouteloua_eriopoda","plant","boer","bouteloua eriopoda","","",10,"","na"
