"obs","Comments","time..2","elapsed","date","hhmmss","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_des","AccH2O_hum","CO2_hrs","AccCO2_soda","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
194,NA,1686928487.5,5982.5,2023-06-16 10:14:47,10:14:47,5,"lubb_08_control_prgl2_07","gibson",1686928479.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.526545920529,419.167393939394,0.00467804842552514,67.5972316159231,0,19.3128236555331,21.1363083916084,9.5107980969845e-07,117.774889722906,9,2,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686928479.75,410.3373,420.2863,21.1390033333333,19.3121533333333,408.785166666667,20.8602633333333,500.087066666667,90.31777,0.100011246666667,28.09457,28.0084766666667,999.9,0,0,9996.66666666667,0,320.0838,-9.948944,419.198833333333,428.562666666667,1.826861,420.2863,19.3121533333333,1.90922866666667,1.74423066666667,16.71098,15.2957633333333,1999.982,0.979994,0.0200060666666667,0,2.51393666666667,0,11101.8366666667,16705.2166666667,47.4328666666666,48.9204666666666,48.25,47.687,46.812,1959.97133333333,40.0106666666667,0,1686928487.8,0,1686926475.6,09:41:15,1686926475.6,1686926470.6,3,0.39,0,1.556,0.243,420,20,2.29,0.52,-9.9609805,0.139400825515981,0.165277729488125,0,1.82735525,-0.0154575984990634,0.00388648233464401,1,1,2,"1/2",2.8435,2.70951,0.0889143,0.0907661,0.0930916,0.0875132,25236,22185.3,24794.3,23770.4,38400.9,35903.8,44846.7,42407.7,1.759,1.8346,-0.0210106,0,28.3628,999.9,61.287,30.414,29.6028,53.6561,44.3389,1,0.129207,3.51839,20.2059,5.23406,11.992,4.9556,3.304,9999,9999,999.9,9999,1.86826,1.86389,1.87149,1.86234,1.86175,1.86829,1.85837,1.86478,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.552,0.2787,1.28908021029418,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.0983740195494752,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,33.5,33.6,1.04004,2.34741,1.44775,2.30713,1.44409,2.4292,34.8066,14.6574,18,424.222,456.464,23.1168,29.299,30.0003,28.9681,28.9552,20.7945,51.5984,0,23.1145,413.503,19.2851,94.8986,99.6992
195,NA,1686928492.5,5987.5,2023-06-16 10:14:52,10:14:52,5,"lubb_08_control_prgl2_07","gibson",1686928484.65517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.687624965246,419.035412121212,-0.0714538113569483,67.5972316159231,0,19.3116747772228,21.1392426573427,8.84633090455889e-05,117.774889722906,10,2,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686928484.65517,410.338206896552,419.745586206897,21.1378448275862,19.3120551724138,408.786137931034,20.8591482758621,500.022862068966,90.3174448275862,0.100000386206897,28.0954896551724,28.0057103448276,999.9,0,0,10002.7586206897,0,318.866482758621,-9.40729206896552,419.199344827586,428.011310344828,1.82579896551724,419.745586206897,19.3120551724138,1.90911655172414,1.74421517241379,16.7100620689655,15.2956310344828,1999.98689655172,0.979994034482759,0.0200060310344828,0,2.48802413793103,0,11097.1896551724,16705.2551724138,47.437,48.928448275862,48.25,47.687,46.8163448275862,1959.97586206897,40.0110344827586,0,1686928492.6,0,1686926475.6,09:41:15,1686926475.6,1686926470.6,3,0.39,0,1.556,0.243,420,20,2.29,0.52,-9.8074065,2.85649778611632,0.582887209074577,0,1.8264725,-0.00939489681051006,0.00395362476089978,1,1,2,"1/2",2.84678,2.71094,0.0888178,0.0896142,0.0930879,0.0875063,25238.6,22213.3,24794.2,23770.4,38401.1,35903.5,44846.8,42407,1.7592,1.8338,-0.0220537,0,28.3608,999.9,61.262,30.414,29.5936,53.6361,43.9022,1,0.129512,3.4844,20.2066,5.23406,11.992,4.956,3.304,9999,9999,999.9,9999,1.86826,1.86389,1.87149,1.86234,1.86178,1.86826,1.85837,1.86478,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.551,0.2788,1.28908021029418,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.0983740195494752,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,33.6,33.7,1.01196,2.35474,1.44775,2.30713,1.44409,2.43042,34.8066,14.6486,18,424.37,456.001,23.1097,29.3041,30.0002,28.9731,28.9601,20.2832,51.5984,0,23.1143,400.049,19.2851,94.8986,99.698
196,NA,1686928497.5,5992.5,2023-06-16 10:14:57,10:14:57,5,"lubb_08_control_prgl2_07","gibson",1686928489.73214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.77313712258,413.307787878788,-1.37573676226302,67.5972316159231,0,19.3127327544074,21.1346727272727,-0.00013505670238839,117.774889722906,9,2,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686928489.73214,409.362464285714,415.240178571429,21.1363928571429,19.3123357142857,407.810785714286,20.8577428571429,500.0325,90.3170357142857,0.0999298,28.0948428571429,27.9996785714286,999.9,0,0,9993.21428571429,0,302.529757142857,-5.87772735714285,418.201821428571,423.417357142857,1.82405678571429,415.240178571429,19.3123357142857,1.90897607142857,1.74423321428571,16.7089071428571,15.2957857142857,2000.02178571429,0.979994392857143,0.0200056607142857,0,2.53879285714286,0,11093.8892857143,16705.5642857143,47.437,48.937,48.25,47.6915,46.83675,1960.01071428571,40.0110714285714,0,1686928497.4,0,1686926475.6,09:41:15,1686926475.6,1686926470.6,3,0.39,0,1.556,0.243,420,20,2.29,0.52,-6.9504214,39.6423963377111,4.60402788602474,0,1.82502375,-0.0151365478424017,0.00406112034265176,1,1,2,"1/2",2.84302,2.71008,0.0878466,0.087264,0.0930761,0.0875032,25266,22270.6,24794.8,23770.3,38401.4,35903.5,44846.5,42406.9,1.7584,1.8346,-0.0217557,0,28.3565,999.9,61.262,30.424,29.6094,53.8261,44.2989,1,0.129817,3.42144,20.2078,5.23406,11.992,4.9552,3.304,9999,9999,999.9,9999,1.86823,1.86389,1.87149,1.86234,1.86178,1.86829,1.85837,1.86478,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.549,0.2786,1.28908021029418,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.0983740195494752,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,33.7,33.8,0.983887,2.37671,1.44775,2.30713,1.44409,2.36206,34.8066,14.6399,18,423.949,456.542,23.1098,29.3092,30.0003,28.978,28.965,19.6237,51.5984,0,23.1248,379.943,19.2851,94.899,99.6978
197,NA,1686928502.5,5997.5,2023-06-16 10:15:02,10:15:02,5,"lubb_08_control_prgl2_07","gibson",1686928495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.510756914976,402.784878787879,-2.29594119410851,67.5972316159231,0,19.3155442771778,21.1400657342658,3.20164232253574e-05,117.774889722906,9,2,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686928495,405.489407407407,405.143111111111,21.1368148148148,19.3135703703704,403.939481481481,20.858137037037,500.036222222222,90.3163592592592,0.0998305333333333,28.0883407407407,27.9951407407407,999.9,0,0,10000.9259259259,0,320.792525925926,0.346380888888889,414.245296296296,413.121888888889,1.82323555555556,405.143111111111,19.3135703703704,1.90899962962963,1.74433185185185,16.7091,15.2966703703704,2000.03518518519,0.979994222222222,0.020005837037037,0,2.60508148148148,0,11093.5518518519,16705.6851851852,47.437,48.937,48.2545925925926,47.6986666666667,46.854,1960.02333333333,40.0118518518519,0,1686928502.8,0,1686926475.6,09:41:15,1686926475.6,1686926470.6,3,0.39,0,1.556,0.243,420,20,2.29,0.52,-3.47787215,68.6702133658537,7.00555850945899,0,1.82408025,-0.0166454409005651,0.00401191318917795,1,1,2,"1/2",2.84352,2.71053,0.0860167,0.0844088,0.0930939,0.0875175,25316.3,22339.8,24794.4,23769.9,38400.2,35902.9,44846.1,42407,1.7578,1.8346,-0.0233948,0,28.3536,999.9,61.238,30.424,29.5997,53.5961,43.8502,1,0.129919,3.39431,20.2084,5.23406,11.992,4.956,3.304,9999,9999,999.9,9999,1.86823,1.86389,1.87149,1.86234,1.86172,1.86819,1.85837,1.86478,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.545,0.2788,1.28908021029418,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.0983740195494752,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,33.8,33.9,0.950928,2.3938,1.44775,2.30713,1.44409,2.27417,34.8296,14.6399,18,423.642,456.581,23.12,29.3142,30,28.983,28.97,19.0321,51.5984,0,23.1286,366.478,19.2851,94.898,99.6972
198,NA,1686928507.5,6002.5,2023-06-16 10:15:07,10:15:07,5,"lubb_08_control_prgl2_07","gibson",1686928499.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.474797229757,389.034872727273,-2.83251352832353,67.5972316159231,0,19.3159524500466,21.1399776223776,-1.46956484548081e-05,117.774889722906,9,2,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686928499.71429,397.961571428571,391.361321428571,21.1375535714286,19.3147035714286,396.415035714286,20.85885,500.029107142857,90.3164642857143,0.0999973607142857,28.0807285714286,27.9884964285714,999.9,0,0,9987.5,0,300.4668,6.60027014285714,406.555142857143,399.069107142857,1.82284357142857,391.361321428571,19.3147035714286,1.90906821428571,1.74443607142857,16.7096642857143,15.2976035714286,2000.04464285714,0.979994392857143,0.0200056607142857,0,2.53668214285714,0,11099.0357142857,16705.7607142857,47.4415,48.937,48.2699285714286,47.70725,46.86825,1960.03321428571,40.0114285714286,0,1686928507.6,0,1686926475.6,09:41:15,1686926475.6,1686926470.6,3,0.39,0,1.556,0.243,420,20,2.29,0.52,2.9283871,80.5042600525329,7.89537777640785,0,1.82353775,-0.0047260412757991,0.00347069048425526,1,1,2,"1/2",2.84524,2.71045,0.083746,0.0817193,0.0930993,0.0875161,25378.7,22405.1,24793.9,23769.5,38399.4,35902.6,44845.4,42406.6,1.7588,1.8332,-0.0232458,0,28.3536,999.9,61.238,30.424,29.597,54.0861,43.8021,1,0.130244,3.33174,20.2096,5.23406,11.992,4.9556,3.304,9999,9999,999.9,9999,1.86826,1.86389,1.87149,1.86234,1.86178,1.86826,1.85837,1.86478,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.538,0.2789,1.28908021029418,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.0983740195494752,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,33.9,33.9,0.92041,2.39136,1.44775,2.30713,1.44409,2.30225,34.8296,14.6399,18,424.244,455.743,23.1273,29.3192,30.0003,28.9879,28.9749,18.4214,51.5984,0,23.1449,346.361,19.2851,94.8964,99.6962
199,NA,1686928512.5,6007.5,2023-06-16 10:15:12,10:15:12,5,"lubb_08_control_prgl2_07","gibson",1686928505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.87857234261,374.332757575757,-3.03357893025555,67.5972316159231,0,19.31414636804,21.1409041958042,5.11670291841417e-05,117.774889722906,9,2,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686928505,385.858111111111,374.507740740741,21.1389518518518,19.3151444444444,384.317111111111,20.8601962962963,500.021185185185,90.3181703703704,0.0998039814814815,28.0790037037037,27.9863666666667,999.9,0,0,10010.5555555556,0,322.619674074074,11.3503481481481,394.190814814815,381.883777777778,1.82379888888889,374.507740740741,19.3151444444444,1.90923,1.74450851851852,16.711,15.2982555555556,2000.01592592593,0.979994222222222,0.020005837037037,0,2.52298148148148,0,11100.9407407407,16705.5074074074,47.451,48.937,48.2913333333333,47.7126666666667,46.8703333333333,1960.00481481482,40.0111111111111,0,1686928512.4,0,1686926475.6,09:41:15,1686926475.6,1686926470.6,3,0.39,0,1.556,0.243,420,20,2.29,0.52,7.5063956,59.0329090131332,5.92775330490963,0,1.82354675,0.00859148217635406,0.00323870065574144,1,1,2,"1/2",2.84307,2.71005,0.0811958,0.0788132,0.0931084,0.0875154,25448.8,22475.6,24793.4,23769.1,38398,35901.9,44844.4,42405.8,1.7576,1.8338,-0.0226498,0,28.3511,999.9,61.214,30.424,29.5862,53.4361,44.395,1,0.130366,3.32017,20.2097,5.23406,11.992,4.956,3.304,9999,9999,999.9,9999,1.86829,1.86386,1.87149,1.86234,1.86182,1.86823,1.85837,1.86478,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.531,0.2791,1.28908021029418,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.0983740195494752,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,33.9,34,0.88623,2.37549,1.44775,2.30713,1.44409,2.41699,34.8296,14.6486,18,423.596,456.154,23.1445,29.3217,30.0003,28.9928,28.9799,17.7134,51.5984,0,23.1543,332.927,19.2851,94.8943,99.6943
200,NA,1686928517.5,6012.5,2023-06-16 10:15:17,10:15:17,5,"lubb_08_control_prgl2_07","gibson",1686928509.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.007321592019,358.909793939394,-3.07800582220819,67.5972316159231,0,19.3146591784631,21.1467965034965,2.23877140069714e-05,117.774889722906,9,2,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686928509.71429,372.828964285714,359.195178571429,21.1418428571429,19.3154214285714,371.294107142857,20.8629571428571,500.055785714286,90.3194035714286,0.100001321428571,28.0798642857143,27.9855142857143,999.9,0,0,10000,0,317.474471428571,13.63375,380.881392857143,366.269785714286,1.82642321428571,359.195178571429,19.3154214285714,1.9095175,1.74455678571429,16.7133678571429,15.2986785714286,2000.00571428571,0.979994392857143,0.0200056607142857,0,2.47095357142857,0,11094.875,16705.4107142857,47.4595,48.9415,48.3053571428571,47.7275,46.875,1959.995,40.0107142857143,0,1686928517.8,0,1686926475.6,09:41:15,1686926475.6,1686926470.6,3,0.39,0,1.556,0.243,420,20,2.29,0.52,11.6114505,33.501434521576,3.37956291831499,0,1.825173,0.0298644652908081,0.00398101569954203,1,1,2,"1/2",2.84371,2.71043,0.0784832,0.0758604,0.0930888,0.0875205,25524.1,22547.5,24793.7,23769.1,38398.8,35901.1,44844.4,42405.2,1.758,1.834,-0.0217557,0,28.3511,999.9,61.189,30.434,29.592,53.8361,44.1667,1,0.130732,3.33484,20.2096,5.23406,11.992,4.9552,3.304,9999,9999,999.9,9999,1.86826,1.86392,1.87149,1.86234,1.86175,1.86829,1.85837,1.86478,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.524,0.2787,1.28908021029418,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.0983740195494752,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,34,34.1,0.853271,2.36572,1.44775,2.30713,1.44409,2.43286,34.8296,14.6486,18,423.84,456.318,23.157,29.3268,30.0002,28.9953,28.9849,17.0824,51.5984,0,23.161,319.532,19.285,94.8947,99.6933
201,NA,1686928522.5,6017.5,2023-06-16 10:15:22,10:15:22,5,"lubb_08_control_prgl2_07","gibson",1686928515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.935006135797,342.583193939394,-3.23120721784989,67.5972316159231,0,19.3158093532612,21.1486944055944,1.81510869519605e-06,117.774889722906,10,2,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686928515,357.121740740741,341.824444444444,21.1443074074074,19.3156296296296,355.594407407407,20.8653185185185,500.088555555556,90.3197777777778,0.099910737037037,28.0864111111111,27.9908740740741,999.9,0,0,10007.4074074074,0,377.554592592593,15.2972814814815,364.835851851852,348.557037037037,1.82868,341.824444444444,19.3156296296296,1.90974777777778,1.74458259259259,16.7152703703704,15.2989037037037,2000.00222222222,0.979994555555556,0.0200054925925926,0,2.49822222222222,0,11076.4925925926,16705.3851851852,47.4626666666667,48.951,48.312,47.7383333333333,46.875,1959.99148148148,40.0107407407407,0,1686928522.6,0,1686926475.6,09:41:15,1686926475.6,1686926470.6,3,0.39,0,1.556,0.243,420,20,2.29,0.52,14.02245425,20.3787936585365,1.99567189608649,0,1.82696175,0.0259176360225116,0.00392004903508872,1,1,2,"1/2",2.84557,2.71052,0.0755817,0.072775,0.0931455,0.0875133,25603.3,22622.6,24792.5,23768.9,38397,35901.5,44845.2,42405.4,1.7576,1.8334,-0.0219047,0,28.3511,999.9,61.189,30.434,29.5941,54.0861,43.8101,1,0.13122,3.35634,20.209,5.23286,11.992,4.956,3.304,9999,9999,999.9,9999,1.86823,1.86386,1.87149,1.86234,1.86185,1.86826,1.85837,1.86478,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.516,0.2796,1.28908021029418,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.0983740195494752,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,34.1,34.2,0.817871,2.37793,1.44775,2.30713,1.44409,2.38892,34.8296,14.6399,18,423.647,455.966,23.1653,29.3318,30.0005,29.0002,28.9873,16.3582,51.5984,0,23.1656,299.2,19.2811,94.8942,99.6935
202,NA,1686928527.5,6022.5,2023-06-16 10:15:27,10:15:27,5,"lubb_08_control_prgl2_07","gibson",1686928519.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.971193766437,326.288496969697,-3.2561839701871,67.5972316159231,0,19.3169884322354,21.1511475524476,4.36105771260437e-05,117.774889722906,10,2,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686928519.71429,342.471428571429,326.130607142857,21.1478928571429,19.3164785714286,340.951285714286,20.8687464285714,500.07675,90.3195892857143,0.0999762392857143,28.091025,27.9978821428571,999.9,0,0,10007.6785714286,0,420.894821428571,16.3408,349.870392857143,332.554392857143,1.8314175,326.130607142857,19.3164785714286,1.91006821428571,1.74465607142857,16.7179071428571,15.2995571428571,2000.02071428571,0.979994821428572,0.0200052178571429,0,2.47761785714286,0,11071.6607142857,16705.5535714286,47.47525,48.964,48.312,47.74775,46.875,1960.00964285714,40.0110714285714,0,1686928527.4,0,1686926475.6,09:41:15,1686926475.6,1686926470.6,3,0.39,0,1.556,0.243,420,20,2.29,0.52,15.47257,14.1099174484052,1.39316589647464,0,1.82963875,0.0324473921200719,0.00463638015454946,1,1,2,"1/2",2.84546,2.71007,0.072641,0.0696311,0.0931261,0.0875274,25683.7,22699.2,24791.5,23768.9,38396.1,35900.5,44843.2,42404.9,1.7578,1.8332,-0.0207126,0,28.3536,999.9,61.189,30.454,29.622,53.9761,43.77,1,0.13189,3.48198,20.2067,5.23406,11.9908,4.956,3.304,9999,9999,999.9,9999,1.86823,1.86386,1.87152,1.86234,1.86172,1.86829,1.85837,1.86478,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.507,0.2793,1.28908021029418,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.0983740195494752,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,34.2,34.3,0.784912,2.3999,1.44897,2.30713,1.44409,2.25952,34.8525,14.6311,18,423.795,455.879,23.1701,29.3369,30.0005,29.0052,28.9923,15.7088,51.5984,0,23.1473,285.686,19.2819,94.8902,99.6927
203,NA,1686928532.5,6027.5,2023-06-16 10:15:32,10:15:32,5,"lubb_08_control_prgl2_07","gibson",1686928525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.313535292525,309.836381818182,-3.24003840757563,67.5972316159231,0,19.3178482748123,21.1532216783217,1.11196262255869e-05,117.774889722906,9,2,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686928525,325.684037037037,308.701,21.1500148148148,19.3173518518518,324.172333333333,20.8707777777778,500.043259259259,90.3199444444444,0.100008844444444,28.0982111111111,28.0026185185185,999.9,0,0,9992.03703703704,0,410.605888888889,16.9830037037037,332.721037037037,314.781814814815,1.83267,308.701,19.3173518518518,1.91026777777778,1.74474185185185,16.7195518518519,15.3003259259259,2000.03,0.979995111111111,0.0200049185185185,0,2.49388888888889,0,11070.8481481481,16705.6333333333,47.486,48.9743333333333,48.312,47.75,46.875,1960.01888888889,40.0111111111111,0,1686928532.8,0,1686926475.6,09:41:15,1686926475.6,1686926470.6,3,0.39,0,1.556,0.243,420,20,2.29,0.52,16.4736975,9.28825103189496,0.969413434115574,0,1.831607,0.0207248780487805,0.00410206789314854,1,1,2,"1/2",2.8424,2.70935,0.0696326,0.0666272,0.0931336,0.0875173,25767,22772.3,24791.6,23768.6,38395.2,35900.7,44842.7,42404.8,1.7576,1.8338,-0.0217557,0,28.3584,999.9,61.189,30.454,29.6215,54.0462,44.0665,1,0.132378,3.49255,20.2065,5.23406,11.992,4.956,3.304,9999,9999,999.9,9999,1.86826,1.86386,1.87149,1.86234,1.86178,1.86829,1.85837,1.86478,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.5,0.2794,1.28908021029418,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.0983740195494752,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,34.3,34.4,0.750732,2.39868,1.44897,2.30713,1.44409,2.34497,34.8525,14.6311,18,423.715,456.295,23.1528,29.3419,30.0004,29.0101,28.9973,14.991,51.5984,0,23.1417,265.493,19.2795,94.8895,99.6922
204,NA,1686928537.5,6032.5,2023-06-16 10:15:37,10:15:37,5,"lubb_08_control_prgl2_07","gibson",1686928529.71429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.283772143056,293.456581818182,-3.33153192924735,67.5972316159231,0,19.3168415398254,21.1570608391609,-5.53533281262759e-05,117.774889722906,9,2,0,0,0,0,0,0,0,1.65,0.5,"0: Broadleaf",2,TRUE,1686928529.71429,310.639357142857,293.056214285714,21.1514464285714,19.3175178571429,309.135392857143,20.8721428571429,500.098178571428,90.3201857142857,0.100120932142857,28.0939821428571,28.00735,999.9,0,0,9988.92857142857,0,416.129428571429,17.5831607142857,317.351714285714,298.828857142857,1.83393321428571,293.056214285714,19.3175178571429,1.9104025,1.74476142857143,16.7206571428571,15.3005035714286,2000.02928571429,0.979995142857143,0.0200048857142857,0,2.4994,0,11070.7107142857,16705.625,47.5,48.9865,48.312,47.75,46.875,1960.01785714286,40.0114285714286,0,1686928537.6,0,1686926475.6,09:41:15,1686926475.6,1686926470.6,3,0.39,0,1.556,0.243,420,20,2.29,0.52,17.137055,6.10641726078797,0.729639460949722,0,1.83253575,0.0149287429643447,0.00407311237722458,1,1,2,"1/2",2.84301,2.71031,0.0665319,0.0631518,0.0931258,0.0875168,25852.7,22856.1,24791.5,23767.6,38395.5,35899.3,44842.7,42403.3,1.7574,1.8334,-0.0219047,0,28.3536,999.9,61.165,30.464,29.6285,53.8162,44.3389,1,0.132602,3.50924,20.2062,5.23406,11.992,4.956,3.304,9999,9999,999.9,9999,1.86823,1.86386,1.87149,1.86234,1.86178,1.86829,1.85837,1.86478,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,1.491,0.2793,1.28908021029418,0.00089977166490486,-7.69225512227415e-07,3.47747518124884e-10,-0.0983740195494752,-0.0142342790271809,0.00176067043954591,-1.0145645407741e-05,1,1906,2,25,34.4,34.4,0.716553,2.38403,1.44775,2.30713,1.44409,2.40723,34.8525,14.6399,18,423.635,456.083,23.1425,29.3469,30.0002,29.015,29.0022,14.3276,51.5984,0,23.1336,252.087,19.2813,94.8893,99.6883
